file_path,label
/Users/linafadhli/balanced_images/trucks/trucks_245.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_279.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_292.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_286.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_325.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_331.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_319.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_127.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_133.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_119.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_125.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_131.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_327.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_333.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_290.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_284.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_253.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_247.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_61.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_75.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_49.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_48.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_74.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_60.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_246.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_252.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_285.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_291.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_332.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_326.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_130.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_124.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_118.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_180.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_194.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_143.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_157.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_382.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_396.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_427.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_341.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_355.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_433.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_369.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_235.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_221.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_5.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_209.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_13.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_12.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_208.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_220.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_4.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_234.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_368.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_354.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_432.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_426.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_340.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_397.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_383.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_156.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_142.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_195.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_181.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_197.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_183.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_154.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_140.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_168.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_395.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_381.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_430.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_356.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_342.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_424.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_418.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_6.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_222.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_236.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_38.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_10.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_11.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_39.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_237.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_7.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_223.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_419.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_343.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_425.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_431.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_357.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_380.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_394.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_169.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_141.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_155.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_182.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_196.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_192.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_186.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_179.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_151.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_145.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_390.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_384.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_409.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_353.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_421.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_347.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_227.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_3.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_233.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_15.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_29.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_28.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_14.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_232.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_226.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_2.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_420.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_346.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_352.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_408.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_385.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_391.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_144.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_150.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_178.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_187.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_193.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_185.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_191.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_146.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_152.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_387.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_393.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_378.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_344.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_422.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_350.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_218.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_230.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_0.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_224.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_16.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_17.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_1.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_225.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_231.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_219.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_351.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_345.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_423.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_379.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_392.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_386.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_153.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_147.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_190.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_184.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_189.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_162.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_176.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_406.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_360.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_374.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_412.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_348.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_214.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_200.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_228.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_26.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_32.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_33.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_27.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_229.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_201.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_215.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_349.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_375.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_413.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_407.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_361.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_177.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_163.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_188.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_175.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_161.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_149.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_388.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_411.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_377.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_363.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_405.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_203.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_217.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_19.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_31.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_25.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_24.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_30.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_18.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_216.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_202.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_362.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_404.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_410.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_376.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_389.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_148.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_160.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_174.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_158.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_170.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_164.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_399.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_428.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_372.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_414.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_400.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_366.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_206.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_212.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_34.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_20.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_21.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_35.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_213.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_207.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_401.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_367.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_373.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_415.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_429.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_398.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_165.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_171.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_159.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_198.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_167.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_173.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_359.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_365.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_403.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_417.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_371.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_9.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_239.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_211.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_205.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_23.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_37.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_36.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_22.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_204.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_210.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_238.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_8.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_416.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_370.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_364.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_402.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_358.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_172.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_166.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_199.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_101.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_115.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_129.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_303.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_317.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_288.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_277.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_263.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_86.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_92.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_79.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_45.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_51.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_50.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_44.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_78.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_93.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_87.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_262.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_276.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_289.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_316.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_302.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_128.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_114.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_100.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_116.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_102.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_314.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_300.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_328.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_260.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_274.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_248.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_91.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_85.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_52.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_46.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_47.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_53.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_84.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_90.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_249.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_275.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_261.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_329.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_301.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_315.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_103.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_117.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_113.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_107.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_339.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_311.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_305.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_259.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_265.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_271.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_94.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_80.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_57.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_43.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_42.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_56.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_81.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_95.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_270.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_264.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_258.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_304.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_310.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_338.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_106.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_112.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_138.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_104.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_110.jpg,trucks
/Users/linafadhli/balanced_images/trucks/trucks_306.jpg,trucks
